0.17,0.123536,-0.071145,0.0306547,-0.0031576,-0.0055743,0.00302467,0.000187494,-0.000875868,0.000250897,0.000341903
0.175,0.124748,-0.0712418,0.0300368,-0.00258737,-0.00571612,0.00287837,0.00030803,-0.000883838,0.000213846,0.000366751
0.18,0.125929,-0.0713205,0.0294225,-0.00203762,-0.00583798,0.00272898,0.00042096,-0.000885334,0.000176733,0.000387588
0.185,0.127081,-0.0713821,0.0288122,-0.00150773,-0.00594122,0.00257738,0.000526322,-0.000880891,0.000139857,0.000404572
0.19,0.128206,-0.0714278,0.0282062,-0.000997118,-0.00602708,0.00242436,0.000624206,-0.000871025,0.000103473,0.000417891
0.195,0.129304,-0.0714583,0.0276048,-0.000505191,-0.00609672,0.00227058,0.000714738,-0.000856233,6.78027e-05,0.000427756
0.2,0.130377,-0.0714748,0.0270083,-3.13783e-05,-0.00615124,0.00211666,0.00079808,-0.000836991,3.30305e-05,0.000434389
0.205,0.131426,-0.0714779,0.026417,0.000424881,-0.00619165,0.00196313,0.000874415,-0.000813753,-6.8613e-07,0.000438024
0.21,0.132452,-0.0714684,0.0258311,0.000864131,-0.0062189,0.00181046,0.000943949,-0.000786949,-3.32163e-05,0.000438897
0.215,0.133455,-0.071447,0.0252506,0.0012869,-0.00623388,0.00165907,0.0010069,-0.000756987,-6.4452e-05,0.000437245
0.22,0.134437,-0.0714144,0.0246758,0.00169371,-0.00623744,0.0015093,0.0010635,-0.000724252,-9.43056e-05,0.000433304
0.225,0.135399,-0.0713713,0.0241067,0.00208505,-0.00623035,0.00136149,0.00111398,-0.000689105,-0.000122708,0.000427301
0.23,0.136341,-0.0713181,0.0235435,0.00246141,-0.00621335,0.00121591,0.00115858,-0.000651886,-0.000149604,0.000419461
0.235,0.137264,-0.0712554,0.0229862,0.00282326,-0.00618713,0.0010728,0.00119756,-0.000612912,-0.000174956,0.000409998
0.24,0.138169,-0.0711837,0.0224349,0.00317105,-0.00615234,0.000932361,0.00123115,-0.000572478,-0.000198736,0.000399117
0.245,0.139056,-0.0711035,0.0218897,0.00350523,-0.00610958,0.000794784,0.00125959,-0.000530861,-0.000220927,0.000387013
0.25,0.139926,-0.0710152,0.0213505,0.00382621,-0.00605944,0.00066022,0.00128313,-0.000488315,-0.000241524,0.000373871
0.255,0.14078,-0.0709193,0.0208174,0.00413442,-0.00600244,0.000528798,0.001302,-0.000445076,-0.000260528,0.000359863
0.26,0.141618,-0.0708161,0.0202904,0.00443024,-0.00593909,0.000400629,0.00131644,-0.000401364,-0.000277948,0.000345153
0.265,0.142441,-0.070706,0.0197695,0.00471407,-0.00586988,0.000275803,0.00132667,-0.000357379,-0.000293802,0.000329891
0.27,0.14325,-0.0705893,0.0192548,0.00498627,-0.00579524,0.000154395,0.00133292,-0.000313305,-0.000308109,0.000314218
0.275,0.144043,-0.0704663,0.0187461,0.0052472,-0.0057156,3.64637e-05,0.00133539,-0.000269311,-0.000320897,0.000298265
0.28,0.144823,-0.0703375,0.0182435,0.00549722,-0.00563135,-7.79456e-05,0.0013343,-0.000225553,-0.000332197,0.00028215
0.285,0.14559,-0.070203,0.0177469,0.00573665,-0.00554287,-0.0001888,0.00132985,-0.00018217,-0.000342043,0.000265983
0.29,0.146344,-0.0700632,0.0172564,0.00596583,-0.00545051,-0.000296077,0.00132224,-0.000139289,-0.000350473,0.000249863
0.295,0.147085,-0.0699182,0.0167719,0.00618506,-0.0053546,-0.000399764,0.00131165,-9.70263e-05,-0.000357526,0.000233881
0.3,0.147813,-0.0697684,0.0162934,0.00639465,-0.00525545,-0.000499859,0.00129827,-5.54847e-05,-0.000363246,0.000218119
0.305,0.14853,-0.069614,0.0158208,0.00659489,-0.00515336,-0.000596366,0.00128227,-1.47571e-05,-0.000367677,0.00020265
0.31,0.149236,-0.0694552,0.0153541,0.00678607,-0.0050486,-0.000689296,0.00126383,2.5074e-05,-0.000370864,0.000187539
0.315,0.14993,-0.0692922,0.0148932,0.00696845,-0.00494143,-0.000778669,0.00124311,6.39354e-05,-0.000372854,0.000172845
0.32,0.150613,-0.0691253,0.0144382,0.00714231,-0.0048321,-0.000864508,0.00122026,0.000101763,-0.000373696,0.000158618
0.325,0.151286,-0.0689545,0.0139889,0.0073079,-0.00472083,-0.000946842,0.00119543,0.0001385,-0.000373436,0.000144903
0.33,0.151949,-0.0687802,0.0135453,0.00746547,-0.00460786,-0.00102571,0.00116877,0.000174098,-0.000372125,0.000131739
0.335,0.152601,-0.0686024,0.0131074,0.00761526,-0.00449338,-0.00110114,0.00114041,0.000208517,-0.000369811,0.000119156
0.34,0.153244,-0.0684213,0.012675,0.0077575,-0.00437759,-0.00117318,0.00111049,0.00024172,-0.000366542,0.000107184
0.345,0.153877,-0.0682372,0.0122483,0.00789242,-0.00426066,-0.00124187,0.00107913,0.00027368,-0.000362369,9.58443e-05
0.35,0.154501,-0.06805,0.011827,0.00802022,-0.00414278,-0.00130726,0.00104646,0.000304373,-0.000357338,8.51543e-05
0.355,0.155116,-0.0678601,0.0114112,0.00814114,-0.0040241,-0.0013694,0.00101259,0.000333782,-0.000351498,7.51279e-05
0.36,0.155722,-0.0676675,0.0110008,0.00825536,-0.00390477,-0.00142835,0.00097763,0.000361893,-0.000344898,6.57747e-05
0.365,0.156319,-0.0674723,0.0105957,0.00836308,-0.00378494,-0.00148415,0.000941688,0.000388697,-0.000337582,5.7101e-05
0.37,0.156909,-0.0672747,0.010196,0.0084645,-0.00366475,-0.00153687,0.000904864,0.000414191,-0.000329598,4.91095e-05
0.375,0.15749,-0.0670748,0.00980143,0.00855981,-0.00354432,-0.00158655,0.000867254,0.000438373,-0.00032099,4.18002e-05
0.38,0.158063,-0.0668726,0.00941207,0.00864918,-0.00342376,-0.00163326,0.000828951,0.000461247,-0.000311804,3.51704e-05
0.385,0.158628,-0.0666684,0.00902784,0.00873278,-0.0033032,-0.00167706,0.000790041,0.000482816,-0.000302081,2.92148e-05
0.39,0.159186,-0.0664623,0.00864867,0.0088108,-0.00318274,-0.001718,0.000750609,0.000503091,-0.000291866,2.39261e-05
0.395,0.159736,-0.0662542,0.00827452,0.00888338,-0.00306248,-0.00175615,0.000710734,0.000522082,-0.000281198,1.92949e-05
0.4,0.160279,-0.0660444,0.00790532,0.00895069,-0.00294251,-0.00179157,0.00067049,0.000539802,-0.000270119,1.53101e-05
0.405,0.160815,-0.0658328,0.00754103,0.00901289,-0.00282291,-0.00182431,0.000629951,0.000556268,-0.000258667,1.19589e-05
0.41,0.161344,-0.0656197,0.00718158,0.00907012,-0.00270378,-0.00185445,0.000589185,0.000571496,-0.00024688,9.22717e-06
0.415,0.161866,-0.065405,0.00682693,0.00912253,-0.0025852,-0.00188203,0.000548256,0.000585505,-0.000234796,7.09971e-06
0.42,0.162381,-0.0651889,0.00647702,0.00917027,-0.00246722,-0.00190713,0.000507226,0.000598317,-0.000222449,5.56008e-06
0.425,0.16289,-0.0649714,0.00613179,0.00921345,-0.00234992,-0.00192979,0.000466153,0.000609954,-0.000209876,4.591e-06
0.43,0.163393,-0.0647526,0.0057912,0.00925224,-0.00223337,-0.0019501,0.000425094,0.000620438,-0.000197108,4.17437e-06
0.435,0.163889,-0.0645326,0.00545518,0.00928674,-0.00211762,-0.00196809,0.0003841,0.000629794,-0.000184177,4.29149e-06
0.44,0.164379,-0.0643115,0.00512369,0.00931708,-0.00200273,-0.00198384,0.000343222,0.000638047,-0.000171116,4.92307e-06
0.445,0.164864,-0.0640892,0.00479667,0.0093434,-0.00188875,-0.00199741,0.000302505,0.000645222,-0.000157953,6.04943e-06
0.45,0.165342,-0.063866,0.00447408,0.0093658,-0.00177573,-0.00200884,0.000261995,0.000651348,-0.000144718,7.65053e-06
0.455,0.165815,-0.0636418,0.00415585,0.00938441,-0.00166372,-0.00201821,0.000221734,0.00065645,-0.000131437,9.70611e-06
0.46,0.166282,-0.0634166,0.00384194,0.00939933,-0.00155275,-0.00202557,0.000181761,0.000660556,-0.000118137,1.21957e-05
0.465,0.166743,-0.0631907,0.00353229,0.00941067,-0.00144287,-0.00203098,0.000142113,0.000663695,-0.000104844,1.50989e-05
0.47,0.1672,-0.0629639,0.00322686,0.00941854,-0.00133412,-0.00203449,0.000102826,0.000665894,-9.15799e-05,1.83951e-05
0.475,0.16765,-0.0627364,0.0029256,0.00942304,-0.00122652,-0.00203616,6.39314e-05,0.000667183,-7.83691e-05,2.20638e-05
0.48,0.168096,-0.0625082,0.00262846,0.00942428,-0.00112011,-0.00203605,2.54615e-05,0.000667589,-6.52331e-05,2.60847e-05
0.485,0.168536,-0.0622793,0.00233539,0.00942234,-0.00101492,-0.00203421,-1.25554e-05,0.000667142,-5.21925e-05,3.04376e-05
0.49,0.168972,-0.0620499,0.00204634,0.00941733,-0.000910974,-0.00203069,-5.00919e-05,0.000665869,-3.9267e-05,3.51025e-05
0.495,0.169402,-0.0618199,0.00176126,0.00940934,-0.000808294,-0.00202555,-8.7123e-05,0.000663801,-2.64754e-05,4.00597e-05
0.5,0.169828,-0.0615893,0.0014801,0.00939846,-0.000706905,-0.00201884,-0.000123625,0.000660964,-1.38351e-05,4.52896e-05
0.505,0.170249,-0.0613584,0.00120283,0.00938477,-0.000606828,-0.0020106,-0.000159576,0.000657388,-1.36285e-06,5.07731e-05
0.51,0.170665,-0.0611269,0.000929387,0.00936836,-0.000508079,-0.0020009,-0.000194955,0.000653101,1.09257e-05,5.64915e-05
0.515,0.171077,-0.0608951,0.000659732,0.00934931,-0.000410678,-0.00198978,-0.000229745,0.000648131,2.30158e-05,6.24264e-05
0.52,0.171484,-0.060663,0.000393819,0.00932771,-0.000314638,-0.00197729,-0.000263927,0.000642505,3.48938e-05,6.85596e-05
0.525,0.171887,-0.0604305,0.000131604,0.00930363,-0.000219973,-0.00196348,-0.000297485,0.00063625,4.65466e-05,7.48738e-05
0.53,0.172285,-0.0601977,-0.000126958,0.00927715,-0.000126696,-0.00194839,-0.000330405,0.000629395,5.79623e-05,8.13516e-05
0.535,0.17268,-0.0599647,-0.00038191,0.00924834,-3.48175e-05,-0.00193207,-0.000362673,0.000621965,6.91296e-05,8.79763e-05
0.54,0.173069,-0.0597314,-0.000633295,0.00921727,5.5654e-05,-0.00191457,-0.000394278,0.000613986,8.00383e-05,9.47318e-05
0.545,0.173455,-0.059498,-0.000881157,0.00918403,0.00014471,-0.00189593,-0.000425208,0.000605485,9.06787e-05,0.000101602
0.55,0.173837,-0.0592644,-0.00112554,0.00914867,0.000232343,-0.00187619,-0.000455453,0.000596487,0.000101042,0.000108572
0.555,0.174215,-0.0590307,-0.00136647,0.00911126,0.000318549,-0.0018554,-0.000485005,0.000587017,0.000111121,0.000115627
0.56,0.174589,-0.0587968,-0.00160401,0.00907187,0.000403321,-0.0018336,-0.000513856,0.0005771,0.000120907,0.000122753
0.565,0.174959,-0.0585629,-0.00183819,0.00903056,0.000486658,-0.00181083,-0.000541999,0.00056676,0.000130394,0.000129935
0.57,0.175325,-0.058329,-0.00206905,0.0089874,0.000568555,-0.00178713,-0.000569429,0.000556021,0.000139576,0.000137161
0.575,0.175687,-0.058095,-0.00229664,0.00894244,0.000649012,-0.00176253,-0.000596139,0.000544905,0.000148448,0.000144418
0.58,0.176046,-0.057861,-0.00252098,0.00889574,0.000728027,-0.00173709,-0.000622127,0.000533436,0.000157005,0.000151692
0.585,0.176401,-0.057627,-0.00274212,0.00884737,0.000805601,-0.00171083,-0.000647388,0.000521635,0.000165244,0.000158973
0.59,0.176753,-0.0573931,-0.00296009,0.00879737,0.000881735,-0.00168379,-0.000671921,0.000509525,0.00017316,0.00016625
0.595,0.177101,-0.0571593,-0.00317494,0.00874581,0.00095643,-0.00165601,-0.000695724,0.000497127,0.000180751,0.00017351
0.6,0.177446,-0.0569255,-0.0033867,0.00869273,0.00102969,-0.00162752,-0.000718796,0.000484461,0.000188015,0.000180744
0.605,0.177787,-0.0566918,-0.0035954,0.00863819,0.00110151,-0.00159837,-0.000741135,0.000471548,0.000194949,0.000187942
0.61,0.178125,-0.0564583,-0.00380109,0.00858224,0.00117191,-0.00156857,-0.000762744,0.000458407,0.000201553,0.000195095
0.615,0.178459,-0.0562249,-0.0040038,0.00852493,0.00124088,-0.00153817,-0.000783621,0.000445057,0.000207826,0.000202193
0.62,0.178791,-0.0559917,-0.00420357,0.0084663,0.00130843,-0.00150719,-0.00080377,0.000431518,0.000213767,0.000209228
0.625,0.179119,-0.0557586,-0.00440042,0.0084064,0.00137456,-0.00147567,-0.000823192,0.000417808,0.000219376,0.000216192
0.63,0.179444,-0.0555258,-0.0045944,0.00834529,0.00143928,-0.00144364,-0.000841889,0.000403944,0.000224654,0.000223077
0.635,0.179766,-0.0552932,-0.00478553,0.008283,0.0015026,-0.00141113,-0.000859865,0.000389943,0.000229602,0.000229876
0.64,0.180084,-0.0550608,-0.00497386,0.00821957,0.00156452,-0.00137817,-0.000877123,0.000375823,0.00023422,0.000236582
0.645,0.1804,-0.0548286,-0.00515941,0.00815506,0.00162506,-0.00134478,-0.000893667,0.0003616,0.000238512,0.000243189
0.65,0.180713,-0.0545967,-0.00534222,0.0080895,0.00168421,-0.00131099,-0.000909502,0.000347288,0.000242478,0.00024969
0.655,0.181023,-0.0543651,-0.00552231,0.00802293,0.00174199,-0.00127684,-0.000924632,0.000332904,0.00024612,0.00025608
0.66,0.18133,-0.0541338,-0.00569973,0.00795539,0.0017984,-0.00124234,-0.000939063,0.000318463,0.000249443,0.000262355
0.665,0.181634,-0.0539028,-0.0058745,0.00788692,0.00185346,-0.00120753,-0.0009528,0.000303979,0.000252448,0.000268507
0.67,0.181935,-0.0536721,-0.00604665,0.00781756,0.00190717,-0.00117242,-0.000965849,0.000289465,0.000255138,0.000274535
0.675,0.182234,-0.0534417,-0.00621622,0.00774734,0.00195954,-0.00113704,-0.000978216,0.000274936,0.000257518,0.000280432
0.68,0.18253,-0.0532117,-0.00638323,0.00767631,0.00201059,-0.00110142,-0.000989908,0.000260404,0.00025959,0.000286196
0.685,0.182823,-0.052982,-0.00654772,0.00760449,0.00206031,-0.00106558,-0.00100093,0.000245881,0.000261359,0.000291823
0.69,0.183113,-0.0527527,-0.00670971,0.00753192,0.00210873,-0.00102954,-0.00101129,0.000231381,0.000262829,0.000297309
0.695,0.183401,-0.0525237,-0.00686924,0.00745863,0.00215585,-0.000993326,-0.001021,0.000216914,0.000264004,0.000302652
0.7,0.183686,-0.0522952,-0.00702632,0.00738466,0.00220168,-0.000956954,-0.00103007,0.000202492,0.000264889,0.000307849
0.705,0.183969,-0.052067,-0.007181,0.00731004,0.00224624,-0.000920448,-0.00103849,0.000188127,0.000265489,0.000312897
0.71,0.184249,-0.0518393,-0.0073333,0.00723479,0.00228953,-0.000883826,-0.00104628,0.000173827,0.000265808,0.000317796
0.715,0.184527,-0.0516119,-0.00748324,0.00715895,0.00233156,-0.00084711,-0.00105345,0.000159604,0.000265852,0.000322542
0.72,0.184802,-0.051385,-0.00763085,0.00708255,0.00237236,-0.000810318,-0.00106001,0.000145467,0.000265625,0.000327135
0.725,0.185075,-0.0511585,-0.00777617,0.00700561,0.00241192,-0.000773468,-0.00106596,0.000131425,0.000265133,0.000331573
0.73,0.185345,-0.0509325,-0.00791921,0.00692817,0.00245026,-0.000736578,-0.00107132,0.000117488,0.000264382,0.000335855
0.735,0.185613,-0.0507069,-0.00806001,0.00685025,0.00248739,-0.000699666,-0.00107608,0.000103663,0.000263377,0.000339981
0.74,0.185879,-0.0504817,-0.00819859,0.00677188,0.00252333,-0.00066275,-0.00108027,8.99598e-05,0.000262123,0.000343949
0.745,0.186142,-0.0502571,-0.00833497,0.00669308,0.00255808,-0.000625844,-0.00108389,7.63855e-05,0.000260627,0.00034776
0.75,0.186404,-0.0500329,-0.00846918,0.00661388,0.00259166,-0.000588965,-0.00108694,6.29476e-05,0.000258894,0.000351412
0.755,0.186663,-0.0498092,-0.00860125,0.0065343,0.00262409,-0.00055213,-0.00108945,4.96534e-05,0.00025693,0.000354908
0.76,0.186919,-0.0495859,-0.0087312,0.00645438,0.00265536,-0.000515351,-0.00109141,3.65096e-05,0.000254742,0.000358245
0.765,0.187174,-0.0493632,-0.00885906,0.00637412,0.0026855,-0.000478645,-0.00109284,2.35229e-05,0.000252334,0.000361426
0.77,0.187426,-0.049141,-0.00898484,0.00629356,0.00271451,-0.000442026,-0.00109375,1.06994e-05,0.000249713,0.00036445
0.775,0.187676,-0.0489193,-0.00910858,0.00621272,0.00274242,-0.000405506,-0.00109414,-1.95495e-06,0.000246886,0.000367318
0.78,0.187925,-0.048698,-0.0092303,0.00613161,0.00276922,-0.000369099,-0.00109403,-1.44346e-05,0.000243858,0.000370031
0.785,0.188171,-0.0484774,-0.00935001,0.00605027,0.00279494,-0.000332817,-0.00109342,-2.67343e-05,0.000240636,0.00037259
0.79,0.188415,-0.0482572,-0.00946775,0.00596871,0.00281959,-0.000296674,-0.00109233,-3.88489e-05,0.000237225,0.000374996
0.795,0.188657,-0.0480375,-0.00958354,0.00588695,0.00284318,-0.000260682,-0.00109076,-5.07738e-05,0.000233632,0.000377251
0.8,0.188897,-0.0478184,-0.00969739,0.00580501,0.00286572,-0.00022485,-0.00108872,-6.25045e-05,0.000229862,0.000379355
0.805,0.189135,-0.0475999,-0.00980934,0.00572291,0.00288722,-0.000189192,-0.00108623,-7.40367e-05,0.000225923,0.000381312
0.81,0.189371,-0.0473819,-0.00991939,0.00564067,0.0029077,-0.000153717,-0.00108329,-8.53666e-05,0.00022182,0.000383121
0.815,0.189605,-0.0471644,-0.0100276,0.0055583,0.00292717,-0.000118436,-0.00107992,-9.64905e-05,0.00021756,0.000384785
0.82,0.189837,-0.0469475,-0.0101339,0.00547584,0.00294565,-8.33594e-05,-0.00107612,-0.000107405,0.000213148,0.000386305
0.825,0.190067,-0.0467311,-0.0102385,0.00539328,0.00296314,-4.84963e-05,-0.0010719,-0.000118107,0.00020859,0.000387684
0.83,0.190296,-0.0465153,-0.0103412,0.00531066,0.00297965,-1.38561e-05,-0.00106727,-0.000128593,0.000203893,0.000388924
0.835,0.190522,-0.0463001,-0.0104421,0.00522798,0.00299521,2.05521e-05,-0.00106224,-0.000138861,0.000199063,0.000390027
0.84,0.190747,-0.0460854,-0.0105413,0.00514526,0.00300982,5.47198e-05,-0.00105683,-0.000148907,0.000194106,0.000390994
0.845,0.19097,-0.0458713,-0.0106388,0.00506253,0.0030235,8.86385e-05,-0.00105103,-0.000158731,0.000189026,0.000391828
0.85,0.191191,-0.0456578,-0.0107345,0.00497978,0.00303625,0.0001223,-0.00104487,-0.00016833,0.000183832,0.000392532
0.855,0.191411,-0.0454448,-0.0108285,0.00489705,0.00304809,0.000155698,-0.00103834,-0.000177701,0.000178527,0.000393108
0.86,0.191628,-0.0452325,-0.0109208,0.00481434,0.00305904,0.000188823,-0.00103147,-0.000186843,0.000173119,0.000393558
0.865,0.191844,-0.0450207,-0.0110115,0.00473166,0.0030691,0.000221669,-0.00102425,-0.000195755,0.000167612,0.000393885
0.87,0.192059,-0.0448095,-0.0111005,0.00464904,0.00307829,0.00025423,-0.0010167,-0.000204436,0.000162012,0.000394091
0.875,0.192271,-0.0445989,-0.011188,0.00456648,0.00308663,0.000286498,-0.00100882,-0.000212884,0.000156326,0.000394179
0.88,0.192482,-0.0443889,-0.0112738,0.004484,0.00309411,0.000318468,-0.00100063,-0.000221097,0.000150558,0.000394151
0.885,0.192692,-0.0441795,-0.011358,0.00440161,0.00310076,0.000350133,-0.000992139,-0.000229077,0.000144714,0.000394011
0.89,0.192899,-0.0439707,-0.0114406,0.00431932,0.00310658,0.000381488,-0.000983349,-0.000236821,0.0001388,0.00039376
0.895,0.193105,-0.0437625,-0.0115217,0.00423715,0.00311159,0.000412528,-0.000974271,-0.00024433,0.00013282,0.000393401
0.9,0.19331,-0.0435549,-0.0116013,0.0041551,0.00311581,0.000443248,-0.000964915,-0.000251602,0.00012678,0.000392938
0.905,0.193513,-0.0433479,-0.0116793,0.0040732,0.00311923,0.000473641,-0.000955289,-0.000258639,0.000120685,0.000392372
0.91,0.193714,-0.0431415,-0.0117559,0.00399144,0.00312188,0.000503705,-0.000945402,-0.000265439,0.00011454,0.000391708
0.915,0.193914,-0.0429358,-0.0118309,0.00390984,0.00312377,0.000533434,-0.000935262,-0.000272003,0.00010835,0.000390946
0.92,0.194112,-0.0427306,-0.0119045,0.00382842,0.00312491,0.000562825,-0.000924879,-0.000278332,0.00010212,0.000390091
0.925,0.194309,-0.042526,-0.0119767,0.00374718,0.0031253,0.000591872,-0.00091426,-0.000284425,9.58551e-05,0.000389144
0.93,0.194504,-0.0423221,-0.0120474,0.00366612,0.00312497,0.000620574,-0.000903414,-0.000290283,8.95597e-05,0.00038811
0.935,0.194698,-0.0421188,-0.0121167,0.00358527,0.00312392,0.000648925,-0.000892349,-0.000295908,8.32385e-05,0.000386989
0.94,0.19489,-0.041916,-0.0121847,0.00350463,0.00312217,0.000676923,-0.000881074,-0.000301298,7.68961e-05,0.000385786
0.945,0.195081,-0.0417139,-0.0122512,0.00342421,0.00311972,0.000704565,-0.000869596,-0.000306456,7.05369e-05,0.000384503
0.95,0.195271,-0.0415125,-0.0123163,0.00334402,0.00311659,0.000731848,-0.000857923,-0.000311383,6.41654e-05,0.000383143
0.955,0.195459,-0.0413116,-0.0123802,0.00326406,0.00311279,0.000758768,-0.000846064,-0.000316078,5.77858e-05,0.000381708
0.96,0.195646,-0.0411114,-0.0124426,0.00318435,0.00310833,0.000785325,-0.000834025,-0.000320545,5.14023e-05,0.000380201
0.965,0.195831,-0.0409117,-0.0125038,0.0031049,0.00310322,0.000811514,-0.000821815,-0.000324783,4.5019e-05,0.000378626
0.97,0.196015,-0.0407128,-0.0125637,0.0030257,0.00309748,0.000837335,-0.000809442,-0.000328795,3.864e-05,0.000376984
0.975,0.196198,-0.0405144,-0.0126222,0.00294678,0.0030911,0.000862785,-0.000796912,-0.000332581,3.22692e-05,0.000375278
0.98,0.196379,-0.0403166,-0.0126795,0.00286813,0.00308411,0.000887862,-0.000784233,-0.000336143,2.59104e-05,0.000373512
0.985,0.196559,-0.0401195,-0.0127355,0.00278977,0.00307652,0.000912565,-0.000771413,-0.000339484,1.95673e-05,0.000371687
0.99,0.196737,-0.039923,-0.0127903,0.0027117,0.00306833,0.000936892,-0.000758458,-0.000342604,1.32436e-05,0.000369806
0.995,0.196915,-0.0397271,-0.0128439,0.00263393,0.00305956,0.000960842,-0.000745376,-0.000345505,6.94291e-06,0.000367873
1,0.197091,-0.0395319,-0.0128962,0.00255647,0.00305021,0.000984414,-0.000732174,-0.00034819,6.68608e-07,0.000365889
1.005,0.197265,-0.0393373,-0.0129473,0.00247931,0.0030403,0.00100761,-0.000718858,-0.000350659,-5.5759e-06,0.000363857
1.01,0.197439,-0.0391433,-0.0129973,0.00240248,0.00302984,0.00103042,-0.000705436,-0.000352916,-1.17873e-05,0.000361779
1.015,0.197611,-0.0389499,-0.013046,0.00232596,0.00301884,0.00105285,-0.000691913,-0.000354962,-1.79625e-05,0.000359659
1.02,0.197782,-0.0387571,-0.0130937,0.00224978,0.0030073,0.0010749,-0.000678297,-0.000356799,-2.40984e-05,0.000357498
